id,coder,n_samples,sample,item,response
1407,Coder 1,2,1,r_4_21,NA
1407,Coder 1,2,1,r_5_1,NA
1407,Coder 1,2,1,r_5_2,NA
1407,Coder 1,2,1,r_5_3,NA
1407,Coder 1,2,1,r_5_4,NA
1407,Coder 1,2,1,r_5_5,NA
1407,Coder 1,2,1,r_5_6,NA
1407,Coder 1,2,1,r_5_7,NA
1407,Coder 1,2,1,r_5_8,NA
1407,Coder 1,2,1,r_5_9,NA
1407,Coder 1,2,1,r_5_10,NA
1407,Coder 1,2,1,r_5_11,NA
1407,Coder 1,2,1,r_5_12,NA
1407,Coder 1,2,1,r_5_13,NA
1407,Coder 1,2,1,r_5_14,NA
1407,Coder 1,2,1,r_5_15,NA
1407,Coder 1,2,1,r_5_16,NA
1407,Coder 1,2,1,r_5_17,NA
1407,Coder 1,2,1,r_5_18,NA
1407,Coder 1,2,1,r_5_19,NA
1407,Coder 1,2,1,r_5_20,NA
1407,Coder 1,2,1,r_5_21,NA
1407,Coder 1,2,1,r_6_1,NA
1407,Coder 1,2,1,r_6_2,NA
1407,Coder 1,2,1,r_6_3,NA
1407,Coder 1,2,1,r_6_4,NA
1407,Coder 1,2,1,r_6_5,NA
1407,Coder 1,2,1,r_6_6,NA
1407,Coder 1,2,1,r_6_7,NA
1407,Coder 1,2,1,r_6_8,NA
1407,Coder 1,2,1,r_6_9,NA
1407,Coder 1,2,1,r_6_10,NA
1407,Coder 1,2,1,r_6_11,NA
1407,Coder 1,2,1,r_6_12,NA
1407,Coder 1,2,1,r_6_13,NA
1407,Coder 1,2,1,r_6_14,NA
1407,Coder 1,2,1,r_6_15,NA
1407,Coder 1,2,1,r_6_16,NA
1407,Coder 1,2,1,r_6_17,NA
1407,Coder 1,2,1,r_6_18,NA
1407,Coder 1,2,1,r_6_19,NA
1407,Coder 1,2,1,r_6_20,NA
1407,Coder 1,2,1,r_6_21,NA
1407,Coder 1,2,1,r_7_1,NA
1407,Coder 1,2,1,r_7_2,NA
1407,Coder 1,2,1,r_7_3,NA
1407,Coder 1,2,1,r_7_4,NA
1407,Coder 1,2,1,r_7_5,NA
1407,Coder 1,2,1,r_7_6,NA
1407,Coder 1,2,1,r_7_7,NA
1407,Coder 1,2,1,r_7_8,NA
1407,Coder 1,2,1,r_7_9,NA
1407,Coder 1,2,1,r_7_10,NA
1407,Coder 1,2,1,r_7_11,NA
1407,Coder 1,2,1,r_7_12,NA
1407,Coder 1,2,1,r_7_13,NA
1407,Coder 1,2,1,r_7_14,NA
1407,Coder 1,2,1,r_7_15,NA
1407,Coder 1,2,1,r_7_16,NA
1407,Coder 1,2,1,r_7_17,NA
1407,Coder 1,2,1,r_7_18,NA
1407,Coder 1,2,1,r_7_19,NA
1407,Coder 1,2,1,r_7_20,NA
1407,Coder 1,2,1,r_7_21,NA
1407,Coder 1,2,1,r_8_1,NA
1407,Coder 1,2,1,r_8_2,NA
1407,Coder 1,2,1,r_8_3,NA
1407,Coder 1,2,1,r_8_4,NA
1407,Coder 1,2,1,r_8_5,NA
1407,Coder 1,2,1,r_8_6,NA
1407,Coder 1,2,1,r_8_7,NA
1407,Coder 1,2,1,r_8_8,1
1407,Coder 1,2,1,r_8_9,NA
1407,Coder 1,2,1,r_8_10,NA
1407,Coder 1,2,1,r_8_11,NA
1407,Coder 1,2,1,r_8_12,NA
1407,Coder 1,2,1,r_8_13,NA
1407,Coder 1,2,1,r_8_14,NA
1407,Coder 1,2,1,r_8_15,NA
1407,Coder 1,2,1,r_8_16,NA
1407,Coder 1,2,1,r_8_17,NA
1407,Coder 1,2,1,r_8_18,NA
1407,Coder 1,2,1,r_8_19,NA
1407,Coder 1,2,1,r_8_20,NA
1407,Coder 1,2,1,r_8_21,NA
1407,Coder 1,2,1,r_9_1,NA
1407,Coder 1,2,1,r_9_2,NA
1407,Coder 1,2,1,r_9_3,NA
1407,Coder 1,2,1,r_9_4,NA
1407,Coder 1,2,1,r_9_5,NA
1407,Coder 1,2,1,r_9_6,NA
1407,Coder 1,2,1,r_9_7,NA
1407,Coder 1,2,1,r_9_8,NA
1407,Coder 1,2,1,r_9_9,NA
1407,Coder 1,2,1,r_9_10,NA
1407,Coder 1,2,1,r_9_11,NA
1407,Coder 1,2,1,r_9_12,NA
1407,Coder 1,2,1,r_9_13,NA
1407,Coder 1,2,1,r_9_14,NA
1407,Coder 1,2,1,r_9_15,NA
1407,Coder 1,2,1,r_9_16,NA
1407,Coder 1,2,1,r_9_17,NA
1407,Coder 1,2,1,r_9_18,NA
1407,Coder 1,2,1,r_9_19,NA
1407,Coder 1,2,1,r_9_20,NA
1407,Coder 1,2,1,r_9_21,NA
1407,Coder 1,2,1,r_10_1,NA
1407,Coder 1,2,1,r_10_2,NA
1407,Coder 1,2,1,r_10_3,NA
1407,Coder 1,2,1,r_10_4,NA
1407,Coder 1,2,1,r_10_5,NA
1407,Coder 1,2,1,r_10_6,NA
1407,Coder 1,2,1,r_10_7,NA
1407,Coder 1,2,1,r_10_8,NA
1407,Coder 1,2,1,r_10_9,NA
1407,Coder 1,2,1,r_10_10,NA
1407,Coder 1,2,1,r_10_11,NA
1407,Coder 1,2,1,r_10_12,NA
1407,Coder 1,2,1,r_10_13,NA
1407,Coder 1,2,1,r_10_14,NA
1407,Coder 1,2,1,r_10_15,NA
1407,Coder 1,2,1,r_10_16,NA
1407,Coder 1,2,1,r_10_17,NA
1407,Coder 1,2,1,r_10_18,NA
1407,Coder 1,2,1,r_10_19,NA
1407,Coder 1,2,1,r_10_20,NA
1407,Coder 1,2,1,r_10_21,NA
1407,Coder 1,2,1,r_11_1,NA
1407,Coder 1,2,1,r_11_2,NA
1407,Coder 1,2,1,r_11_3,NA
1407,Coder 1,2,1,r_11_4,NA
1407,Coder 1,2,1,r_11_5,NA
1407,Coder 1,2,1,r_11_6,NA
1407,Coder 1,2,1,r_11_7,NA
1407,Coder 1,2,1,r_11_8,NA
1407,Coder 1,2,1,r_11_9,NA
1407,Coder 1,2,1,r_11_10,NA
1407,Coder 1,2,1,r_11_11,NA
1407,Coder 1,2,1,r_11_12,NA
1407,Coder 1,2,1,r_11_13,NA
1407,Coder 1,2,1,r_11_14,NA
1407,Coder 1,2,1,r_11_15,NA
1407,Coder 1,2,1,r_11_16,NA
1407,Coder 1,2,1,r_11_17,NA
1407,Coder 1,2,1,r_11_18,NA
1407,Coder 1,2,1,r_11_19,NA
1407,Coder 1,2,1,r_11_20,NA
1407,Coder 1,2,1,r_11_21,NA
1407,Coder 1,2,1,r_12_1,NA
1407,Coder 1,2,1,r_12_2,NA
1407,Coder 1,2,1,r_12_3,NA
1407,Coder 1,2,1,r_12_4,NA
1407,Coder 1,2,1,r_12_5,NA
1407,Coder 1,2,1,r_12_6,NA
1407,Coder 1,2,1,r_12_7,NA
1407,Coder 1,2,1,r_12_8,NA
1407,Coder 1,2,1,r_12_9,NA
1407,Coder 1,2,1,r_12_10,NA
1407,Coder 1,2,1,r_12_11,NA
1407,Coder 1,2,1,r_12_12,NA
1407,Coder 1,2,1,r_12_13,NA
1407,Coder 1,2,1,r_12_14,NA
1407,Coder 1,2,1,r_12_15,NA
1407,Coder 1,2,1,r_12_16,NA
1407,Coder 1,2,1,r_12_17,NA
1407,Coder 1,2,1,r_12_18,NA
1407,Coder 1,2,1,r_12_19,NA
1407,Coder 1,2,1,r_12_20,NA
1407,Coder 1,2,1,r_12_21,NA
1407,Coder 1,2,1,r_13_1,NA
1407,Coder 1,2,1,r_13_2,NA
1407,Coder 1,2,1,r_13_3,NA
1407,Coder 1,2,1,r_13_4,NA
1407,Coder 1,2,1,r_13_5,NA
1407,Coder 1,2,1,r_13_6,NA
1407,Coder 1,2,1,r_13_7,NA
1407,Coder 1,2,1,r_13_8,NA
1407,Coder 1,2,1,r_13_9,NA
1407,Coder 1,2,1,r_13_10,NA
1407,Coder 1,2,1,r_13_11,NA
1407,Coder 1,2,1,r_13_12,NA
1407,Coder 1,2,1,r_13_13,NA
1407,Coder 1,2,1,r_13_14,NA
1407,Coder 1,2,1,r_13_15,NA
1407,Coder 1,2,1,r_13_16,NA
1407,Coder 1,2,1,r_13_17,NA
1407,Coder 1,2,1,r_13_18,NA
1407,Coder 1,2,1,r_13_19,NA
1407,Coder 1,2,1,r_13_20,NA
1407,Coder 1,2,1,r_13_21,NA
1407,Coder 1,2,1,r_14_1,NA
1407,Coder 1,2,1,r_14_2,NA
1407,Coder 1,2,1,r_14_3,NA
1407,Coder 1,2,1,r_14_4,NA
1407,Coder 1,2,1,r_14_5,NA
1407,Coder 1,2,1,r_14_6,NA
1407,Coder 1,2,1,r_14_7,NA
1407,Coder 1,2,1,r_14_8,NA
1407,Coder 1,2,1,r_14_9,NA
1407,Coder 1,2,1,r_14_10,NA
1407,Coder 1,2,1,r_14_11,NA
1407,Coder 1,2,1,r_14_12,NA
1407,Coder 1,2,1,r_14_13,NA
1407,Coder 1,2,1,r_14_14,NA
1407,Coder 1,2,1,r_14_15,NA
1407,Coder 1,2,1,r_14_16,NA
1407,Coder 1,2,1,r_14_17,NA
1407,Coder 1,2,1,r_14_18,NA
1407,Coder 1,2,1,r_14_19,NA
1407,Coder 1,2,1,r_14_20,NA
1407,Coder 1,2,1,r_14_21,NA
1407,Coder 1,2,1,r_15_1,NA
1407,Coder 1,2,1,r_15_2,NA
1407,Coder 1,2,1,r_15_3,NA
1407,Coder 1,2,1,r_15_4,NA
1407,Coder 1,2,1,r_15_5,NA
1407,Coder 1,2,1,r_15_6,NA
1407,Coder 1,2,1,r_15_7,NA
1407,Coder 1,2,1,r_15_8,NA
1407,Coder 1,2,1,r_15_9,NA
1407,Coder 1,2,1,r_15_10,NA
1407,Coder 1,2,1,r_15_11,NA
1407,Coder 1,2,1,r_15_12,NA
1407,Coder 1,2,1,r_15_13,NA
1407,Coder 1,2,1,r_15_14,NA
1407,Coder 1,2,1,r_15_15,NA
1407,Coder 1,2,1,r_15_16,NA
1407,Coder 1,2,1,r_15_17,NA
1407,Coder 1,2,1,r_15_18,NA
1407,Coder 1,2,1,r_15_19,NA
1407,Coder 1,2,1,r_15_20,NA
1407,Coder 1,2,1,r_15_21,NA
1407,Coder 1,2,1,r_16_1,NA
1407,Coder 1,2,1,r_16_2,NA
1407,Coder 1,2,1,r_16_3,NA
1407,Coder 1,2,1,r_16_4,NA
1407,Coder 1,2,1,r_16_5,NA
1407,Coder 1,2,1,r_16_6,NA
1407,Coder 1,2,1,r_16_7,NA
1407,Coder 1,2,1,r_16_8,NA
1407,Coder 1,2,1,r_16_9,NA
1407,Coder 1,2,1,r_16_10,NA
1407,Coder 1,2,1,r_16_11,NA
1407,Coder 1,2,1,r_16_12,NA
1407,Coder 1,2,1,r_16_13,NA
1407,Coder 1,2,1,r_16_14,NA
1407,Coder 1,2,1,r_16_15,NA
1407,Coder 1,2,1,r_16_16,NA
1407,Coder 1,2,1,r_16_17,NA
1407,Coder 1,2,1,r_16_18,NA
1407,Coder 1,2,1,r_16_19,NA
1407,Coder 1,2,1,r_16_20,NA
1407,Coder 1,2,1,r_16_21,NA
1407,Coder 1,2,1,r_17_1,NA
1407,Coder 1,2,1,r_17_2,NA
1407,Coder 1,2,1,r_17_3,NA
1407,Coder 1,2,1,r_17_4,NA
1407,Coder 1,2,1,r_17_5,NA
1407,Coder 1,2,1,r_17_6,NA
1407,Coder 1,2,1,r_17_7,NA
1407,Coder 1,2,1,r_17_8,NA
1407,Coder 1,2,1,r_17_9,NA
1407,Coder 1,2,1,r_17_10,NA
1407,Coder 1,2,1,r_17_11,NA
1407,Coder 1,2,1,r_17_12,NA
1407,Coder 1,2,1,r_17_13,NA
1407,Coder 1,2,1,r_17_14,NA
1407,Coder 1,2,1,r_17_15,NA
1407,Coder 1,2,1,r_17_16,NA
1407,Coder 1,2,1,r_17_17,NA
1407,Coder 1,2,1,r_17_18,NA
1407,Coder 1,2,1,r_17_19,NA
1407,Coder 1,2,1,r_17_20,NA
1407,Coder 1,2,1,r_17_21,NA
1407,Coder 1,2,1,r_18_text,NA
1407,Coder 1,2,1,r_18_1,NA
1407,Coder 1,2,1,r_18_2,NA
1407,Coder 1,2,1,r_18_3,NA
1407,Coder 1,2,1,r_18_4,NA
1407,Coder 1,2,1,r_18_5,NA
1407,Coder 1,2,1,r_18_6,NA
1407,Coder 1,2,1,r_18_7,NA
1407,Coder 1,2,1,r_18_8,NA
1407,Coder 1,2,1,r_18_9,NA
1407,Coder 1,2,1,r_18_10,NA
1407,Coder 1,2,1,r_18_11,NA
1407,Coder 1,2,1,r_18_12,NA
1407,Coder 1,2,1,r_18_13,NA
1407,Coder 1,2,1,r_18_14,NA
1407,Coder 1,2,1,r_18_15,NA
1407,Coder 1,2,1,r_18_16,NA
1407,Coder 1,2,1,r_18_17,NA
1407,Coder 1,2,1,r_18_18,NA
1407,Coder 1,2,1,r_18_19,NA
1407,Coder 1,2,1,r_18_20,NA
1407,Coder 1,2,1,r_18_21,NA
1407,Coder 1,2,1,r_19_text,NA
1407,Coder 1,2,1,r_19_1,NA
1407,Coder 1,2,1,r_19_2,NA
1407,Coder 1,2,1,r_19_3,NA
1407,Coder 1,2,1,r_19_4,NA
1407,Coder 1,2,1,r_19_5,NA
1407,Coder 1,2,1,r_19_6,NA
1407,Coder 1,2,1,r_19_7,NA
1407,Coder 1,2,1,r_19_8,NA
1407,Coder 1,2,1,r_19_9,NA
1407,Coder 1,2,1,r_19_10,NA
1407,Coder 1,2,1,r_19_11,NA
1407,Coder 1,2,1,r_19_12,NA
1407,Coder 1,2,1,r_19_13,NA
1407,Coder 1,2,1,r_19_14,NA
1407,Coder 1,2,1,r_19_15,NA
1407,Coder 1,2,1,r_19_16,NA
1407,Coder 1,2,1,r_19_17,NA
1407,Coder 1,2,1,r_19_18,NA
1407,Coder 1,2,1,r_19_19,NA
1407,Coder 1,2,1,r_19_20,NA
1407,Coder 1,2,1,r_19_21,NA
1407,Coder 1,2,1,r_20_text,NA
1407,Coder 1,2,1,r_20_1,NA
1407,Coder 1,2,1,r_20_2,NA
1407,Coder 1,2,1,r_20_3,NA
1407,Coder 1,2,1,r_20_4,NA
1407,Coder 1,2,1,r_20_5,NA
1407,Coder 1,2,1,r_20_6,NA
1407,Coder 1,2,1,r_20_7,NA
1407,Coder 1,2,1,r_20_8,NA
1407,Coder 1,2,1,r_20_9,NA
1407,Coder 1,2,1,r_20_10,NA
1407,Coder 1,2,1,r_20_11,NA
1407,Coder 1,2,1,r_20_12,NA
1407,Coder 1,2,1,r_20_13,NA
1407,Coder 1,2,1,r_20_14,NA
1407,Coder 1,2,1,r_20_15,NA
1407,Coder 1,2,1,r_20_16,NA
1407,Coder 1,2,1,r_20_17,NA
1407,Coder 1,2,1,r_20_18,NA
1407,Coder 1,2,1,r_20_19,NA
1407,Coder 1,2,1,r_20_20,NA
1407,Coder 1,2,1,r_20_21,NA
1407,Coder 1,2,1,r_21_text,NA
1407,Coder 1,2,1,r_21_1,NA
1407,Coder 1,2,1,r_21_2,NA
1407,Coder 1,2,1,r_21_3,NA
1407,Coder 1,2,1,r_21_4,NA
1407,Coder 1,2,1,r_21_5,NA
1407,Coder 1,2,1,r_21_6,NA
1407,Coder 1,2,1,r_21_7,NA
1407,Coder 1,2,1,r_21_8,NA
1407,Coder 1,2,1,r_21_9,NA
1407,Coder 1,2,1,r_21_10,NA
1407,Coder 1,2,1,r_21_11,NA
1407,Coder 1,2,1,r_21_12,NA
1407,Coder 1,2,1,r_21_13,NA
1407,Coder 1,2,1,r_21_14,NA
1407,Coder 1,2,1,r_21_15,NA
1407,Coder 1,2,1,r_21_16,NA
1407,Coder 1,2,1,r_21_17,NA
1407,Coder 1,2,1,r_21_18,NA
1407,Coder 1,2,1,r_21_19,NA
1407,Coder 1,2,1,r_21_20,NA
1407,Coder 1,2,1,r_21_21,NA
1407,Coder 1,2,1,comments,I need to add correlations later as there are two measures of personal discrimination.
1407,Coder 1,2,2,name,Black Caribbean Americans
1407,Coder 1,2,2,n,695
1407,Coder 1,2,2,variables,"2,8"
1407,Coder 1,2,2,var_18_text,NA
1407,Coder 1,2,2,var_19_text,NA
1407,Coder 1,2,2,var_20_text,NA
1407,Coder 1,2,2,var_21_text,NA
1407,Coder 1,2,2,r_reported,1
1407,Coder 1,2,2,b_reported,0
1407,Coder 1,2,2,other_reported,0
1407,Coder 1,2,2,longitudinal,0
1407,Coder 1,2,2,items_1,NA
1407,Coder 1,2,2,items_2,"White interracial contact is a measure of the respondent’s level of interaction with white people during his or her adult life over five social settings: (1) college, (2) present neighborhood, (3) grocery store, (4) place for medical care, and (5) present workplace, if employed. Responses include 1(“all Blacks”), 2 (“mostly Blacks”), 3 (“about half Black”), 4 (“mostly White”), and 5 (“almost all white”). I recoded these items to 1 (all Black or mostly Black contexts), 2 (half Black environments), and 3 (mostly White or almost all White contexts). I constructed a white interracial contact scale by summing the standardized values of the individual items and computing the average score over the non-missing items for each respondent."
1407,Coder 1,2,2,items_3,NA
1407,Coder 1,2,2,items_4,NA
1407,Coder 1,2,2,items_5,NA
1407,Coder 1,2,2,items_6,NA
1407,Coder 1,2,2,items_7,NA
1407,Coder 1,2,2,items_8,"I distinguish between major lifetime discrimination—discriminatory experiences that can undermine economic as well as social advancement—and day-to-day discrimination that undermines the worth of the individual but does not interfere with social mobility (Williams et al. 1997). Major discrimination  includes nine items assessing if the individual has ever:  (1) been unfairly fired, (2) been unfairly not hired, (3) been unfairly denied a promotion, (4) been unfairly treated or abused by the police, (5) been unfairly discouraged from continuing his or her education by a teacher or advisor, (6) been unfairly prevented from moving into a neighborhood, (7) had neighbors that made life difficult, (8) been unfairly denied a loan, or (9) received bad service from a repairman."
1407,Coder 1,2,2,items_9,NA
1407,Coder 1,2,2,items_10,NA
1407,Coder 1,2,2,items_11,NA
1407,Coder 1,2,2,items_12,NA
1407,Coder 1,2,2,items_13,NA
1407,Coder 1,2,2,items_14,NA
1407,Coder 1,2,2,items_15,NA
1407,Coder 1,2,2,items_16,NA
1407,Coder 1,2,2,items_17,NA
1407,Coder 1,2,2,items_18,NA
1407,Coder 1,2,2,items_19,NA
1407,Coder 1,2,2,items_20,NA
1407,Coder 1,2,2,items_21,NA
1407,Coder 1,2,2,r_1_1,NA
1407,Coder 1,2,2,r_1_2,NA
1407,Coder 1,2,2,r_1_3,NA
1407,Coder 1,2,2,r_1_4,NA
1407,Coder 1,2,2,r_1_5,NA
1407,Coder 1,2,2,r_1_6,NA
1407,Coder 1,2,2,r_1_7,NA
1407,Coder 1,2,2,r_1_8,NA
1407,Coder 1,2,2,r_1_9,NA
1407,Coder 1,2,2,r_1_10,NA
1407,Coder 1,2,2,r_1_11,NA
1407,Coder 1,2,2,r_1_12,NA
1407,Coder 1,2,2,r_1_13,NA
1407,Coder 1,2,2,r_1_14,NA
1407,Coder 1,2,2,r_1_15,NA
1407,Coder 1,2,2,r_1_16,NA
1407,Coder 1,2,2,r_1_17,NA
1407,Coder 1,2,2,r_1_18,NA
1407,Coder 1,2,2,r_1_19,NA
1407,Coder 1,2,2,r_1_20,NA
1407,Coder 1,2,2,r_1_21,NA
1407,Coder 1,2,2,r_2_1,NA
1407,Coder 1,2,2,r_2_2,1
1407,Coder 1,2,2,r_2_3,NA
1407,Coder 1,2,2,r_2_4,NA
1407,Coder 1,2,2,r_2_5,NA
1407,Coder 1,2,2,r_2_6,NA
1407,Coder 1,2,2,r_2_7,NA
1407,Coder 1,2,2,r_2_8,NA
1407,Coder 1,2,2,r_2_9,NA
1407,Coder 1,2,2,r_2_10,NA
1407,Coder 1,2,2,r_2_11,NA
1407,Coder 1,2,2,r_2_12,NA
1407,Coder 1,2,2,r_2_13,NA
1407,Coder 1,2,2,r_2_14,NA
1407,Coder 1,2,2,r_2_15,NA
1407,Coder 1,2,2,r_2_16,NA
1407,Coder 1,2,2,r_2_17,NA
1407,Coder 1,2,2,r_2_18,NA
1407,Coder 1,2,2,r_2_19,NA
1407,Coder 1,2,2,r_2_20,NA
1407,Coder 1,2,2,r_2_21,NA
1407,Coder 1,2,2,r_3_1,NA
1407,Coder 1,2,2,r_3_2,NA
1407,Coder 1,2,2,r_3_3,NA
1407,Coder 1,2,2,r_3_4,NA
1407,Coder 1,2,2,r_3_5,NA
1407,Coder 1,2,2,r_3_6,NA
1407,Coder 1,2,2,r_3_7,NA
1407,Coder 1,2,2,r_3_8,NA
1407,Coder 1,2,2,r_3_9,NA
1407,Coder 1,2,2,r_3_10,NA
1407,Coder 1,2,2,r_3_11,NA
1407,Coder 1,2,2,r_3_12,NA
1407,Coder 1,2,2,r_3_13,NA
1407,Coder 1,2,2,r_3_14,NA
1407,Coder 1,2,2,r_3_15,NA
1407,Coder 1,2,2,r_3_16,NA
1407,Coder 1,2,2,r_3_17,NA
1407,Coder 1,2,2,r_3_18,NA
1407,Coder 1,2,2,r_3_19,NA
1407,Coder 1,2,2,r_3_20,NA
1407,Coder 1,2,2,r_3_21,NA
1407,Coder 1,2,2,r_4_1,NA
1407,Coder 1,2,2,r_4_2,NA
1407,Coder 1,2,2,r_4_3,NA
1407,Coder 1,2,2,r_4_4,NA
1407,Coder 1,2,2,r_4_5,NA
1407,Coder 1,2,2,r_4_6,NA
1407,Coder 1,2,2,r_4_7,NA
1407,Coder 1,2,2,r_4_8,NA
1407,Coder 1,2,2,r_4_9,NA
1407,Coder 1,2,2,r_4_10,NA
1407,Coder 1,2,2,r_4_11,NA
1407,Coder 1,2,2,r_4_12,NA
1407,Coder 1,2,2,r_4_13,NA
1407,Coder 1,2,2,r_4_14,NA
1407,Coder 1,2,2,r_4_15,NA
1407,Coder 1,2,2,r_4_16,NA
1407,Coder 1,2,2,r_4_17,NA
1407,Coder 1,2,2,r_4_18,NA
1407,Coder 1,2,2,r_4_19,NA
1407,Coder 1,2,2,r_4_20,NA
1407,Coder 1,2,2,r_4_21,NA
1407,Coder 1,2,2,r_5_1,NA
1407,Coder 1,2,2,r_5_2,NA
1407,Coder 1,2,2,r_5_3,NA
1407,Coder 1,2,2,r_5_4,NA
1407,Coder 1,2,2,r_5_5,NA
1407,Coder 1,2,2,r_5_6,NA
1407,Coder 1,2,2,r_5_7,NA
1407,Coder 1,2,2,r_5_8,NA
1407,Coder 1,2,2,r_5_9,NA
1407,Coder 1,2,2,r_5_10,NA
1407,Coder 1,2,2,r_5_11,NA
1407,Coder 1,2,2,r_5_12,NA
1407,Coder 1,2,2,r_5_13,NA
1407,Coder 1,2,2,r_5_14,NA
1407,Coder 1,2,2,r_5_15,NA
1407,Coder 1,2,2,r_5_16,NA
1407,Coder 1,2,2,r_5_17,NA
1407,Coder 1,2,2,r_5_18,NA
1407,Coder 1,2,2,r_5_19,NA
1407,Coder 1,2,2,r_5_20,NA
1407,Coder 1,2,2,r_5_21,NA
1407,Coder 1,2,2,r_6_1,NA
1407,Coder 1,2,2,r_6_2,NA
1407,Coder 1,2,2,r_6_3,NA
1407,Coder 1,2,2,r_6_4,NA
1407,Coder 1,2,2,r_6_5,NA
1407,Coder 1,2,2,r_6_6,NA
1407,Coder 1,2,2,r_6_7,NA
1407,Coder 1,2,2,r_6_8,NA
1407,Coder 1,2,2,r_6_9,NA
1407,Coder 1,2,2,r_6_10,NA
1407,Coder 1,2,2,r_6_11,NA
1407,Coder 1,2,2,r_6_12,NA
1407,Coder 1,2,2,r_6_13,NA
1407,Coder 1,2,2,r_6_14,NA
1407,Coder 1,2,2,r_6_15,NA
1407,Coder 1,2,2,r_6_16,NA
1407,Coder 1,2,2,r_6_17,NA
1407,Coder 1,2,2,r_6_18,NA
1407,Coder 1,2,2,r_6_19,NA
1407,Coder 1,2,2,r_6_20,NA
1407,Coder 1,2,2,r_6_21,NA
1407,Coder 1,2,2,r_7_1,NA
1407,Coder 1,2,2,r_7_2,NA
1407,Coder 1,2,2,r_7_3,NA
1407,Coder 1,2,2,r_7_4,NA
1407,Coder 1,2,2,r_7_5,NA
1407,Coder 1,2,2,r_7_6,NA
1407,Coder 1,2,2,r_7_7,NA
1407,Coder 1,2,2,r_7_8,NA
1407,Coder 1,2,2,r_7_9,NA
1407,Coder 1,2,2,r_7_10,NA
1407,Coder 1,2,2,r_7_11,NA
1407,Coder 1,2,2,r_7_12,NA
1407,Coder 1,2,2,r_7_13,NA
1407,Coder 1,2,2,r_7_14,NA
1407,Coder 1,2,2,r_7_15,NA
1407,Coder 1,2,2,r_7_16,NA
1407,Coder 1,2,2,r_7_17,NA
1407,Coder 1,2,2,r_7_18,NA
1407,Coder 1,2,2,r_7_19,NA
1407,Coder 1,2,2,r_7_20,NA
1407,Coder 1,2,2,r_7_21,NA
1407,Coder 1,2,2,r_8_1,NA
1407,Coder 1,2,2,r_8_2,NA
1407,Coder 1,2,2,r_8_3,NA
1407,Coder 1,2,2,r_8_4,NA
1407,Coder 1,2,2,r_8_5,NA
1407,Coder 1,2,2,r_8_6,NA
1407,Coder 1,2,2,r_8_7,NA
1407,Coder 1,2,2,r_8_8,1
1407,Coder 1,2,2,r_8_9,NA
1407,Coder 1,2,2,r_8_10,NA
1407,Coder 1,2,2,r_8_11,NA
1407,Coder 1,2,2,r_8_12,NA
1407,Coder 1,2,2,r_8_13,NA
1407,Coder 1,2,2,r_8_14,NA
1407,Coder 1,2,2,r_8_15,NA
1407,Coder 1,2,2,r_8_16,NA
1407,Coder 1,2,2,r_8_17,NA
1407,Coder 1,2,2,r_8_18,NA
1407,Coder 1,2,2,r_8_19,NA
1407,Coder 1,2,2,r_8_20,NA
1407,Coder 1,2,2,r_8_21,NA
1407,Coder 1,2,2,r_9_1,NA
1407,Coder 1,2,2,r_9_2,NA
1407,Coder 1,2,2,r_9_3,NA
1407,Coder 1,2,2,r_9_4,NA
1407,Coder 1,2,2,r_9_5,NA
1407,Coder 1,2,2,r_9_6,NA
1407,Coder 1,2,2,r_9_7,NA
1407,Coder 1,2,2,r_9_8,NA
1407,Coder 1,2,2,r_9_9,NA
1407,Coder 1,2,2,r_9_10,NA
1407,Coder 1,2,2,r_9_11,NA
1407,Coder 1,2,2,r_9_12,NA
1407,Coder 1,2,2,r_9_13,NA
1407,Coder 1,2,2,r_9_14,NA
1407,Coder 1,2,2,r_9_15,NA
1407,Coder 1,2,2,r_9_16,NA
1407,Coder 1,2,2,r_9_17,NA
1407,Coder 1,2,2,r_9_18,NA
1407,Coder 1,2,2,r_9_19,NA
1407,Coder 1,2,2,r_9_20,NA
1407,Coder 1,2,2,r_9_21,NA
1407,Coder 1,2,2,r_10_1,NA
1407,Coder 1,2,2,r_10_2,NA
1407,Coder 1,2,2,r_10_3,NA
1407,Coder 1,2,2,r_10_4,NA
1407,Coder 1,2,2,r_10_5,NA
1407,Coder 1,2,2,r_10_6,NA
1407,Coder 1,2,2,r_10_7,NA
1407,Coder 1,2,2,r_10_8,NA
1407,Coder 1,2,2,r_10_9,NA
1407,Coder 1,2,2,r_10_10,NA
1407,Coder 1,2,2,r_10_11,NA
1407,Coder 1,2,2,r_10_12,NA
1407,Coder 1,2,2,r_10_13,NA
1407,Coder 1,2,2,r_10_14,NA
1407,Coder 1,2,2,r_10_15,NA
1407,Coder 1,2,2,r_10_16,NA
1407,Coder 1,2,2,r_10_17,NA
1407,Coder 1,2,2,r_10_18,NA
1407,Coder 1,2,2,r_10_19,NA
1407,Coder 1,2,2,r_10_20,NA
1407,Coder 1,2,2,r_10_21,NA
1407,Coder 1,2,2,r_11_1,NA
1407,Coder 1,2,2,r_11_2,NA
1407,Coder 1,2,2,r_11_3,NA
1407,Coder 1,2,2,r_11_4,NA
1407,Coder 1,2,2,r_11_5,NA
1407,Coder 1,2,2,r_11_6,NA
1407,Coder 1,2,2,r_11_7,NA
1407,Coder 1,2,2,r_11_8,NA
1407,Coder 1,2,2,r_11_9,NA
